idDB4A	idDB4A	idDB4A	idDB4A	idDB4A	idDB4A	idDB4A	idDB4A	
EMG_CH2_24BIT	EMG_CH2_24BIT	ECG_EMG_Status1	ECG_EMG_Status1	Timestamp	Timestamp	EMG_CH1_24BIT	EMG_CH1_24BIT	
UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	
no_units	mV	no_units	no_units	ms	Ticks	mV	no_units	
753545.0	54.34689275585327	128.0	128.0	181999.60327148438	5963763.0	-84.54854602200342	-1172305.0	
755135.0	54.461566145606774	128.0	128.0	182000.57983398438	5963795.0	-84.51032155875225	-1171775.0	
754490.0	54.41504769504639	128.0	128.0	182001.55639648438	5963827.0	-84.50815790988898	-1171745.0	
754890.0	54.443896346556706	128.0	128.0	182002.53295898438	5963859.0	-84.45767276974593	-1171045.0	
754485.0	54.41468708690251	128.0	128.0	182003.50952148438	5963891.0	-84.4374787136887	-1170765.0	
754920.0	54.44605999541998	128.0	128.0	182004.48608398438	5963923.0	-84.418727090207	-1170505.0	
754640.0	54.42586593936276	128.0	128.0	182005.46264648438	5963955.0	-84.41403918433657	-1170440.0	
755185.0	54.465172227045564	128.0	128.0	182006.43920898438	5963987.0	-84.39276330384772	-1170145.0	
755325.0	54.475269255074174	128.0	128.0	182007.41577148438	5964019.0	-84.41728465763148	-1170485.0	
755530.0	54.49005418897322	128.0	128.0	182008.39233398438	5964051.0	-84.3931239119916	-1170150.0	
755050.0	54.45543580716083	128.0	128.0	182009.36889648438	5964083.0	-84.40899067032227	-1170370.0	
754570.0	54.42081742534845	128.0	128.0	182010.34545898438	5964115.0	-84.41944830649476	-1170515.0	
755400.0	54.480678377232366	128.0	128.0	182011.32202148438	5964147.0	-84.40538458888348	-1170320.0	
754760.0	54.43452053481585	128.0	128.0	182012.29858398438	5964179.0	-84.42629986122846	-1170610.0	
755580.0	54.49366027041201	128.0	128.0	182013.27514648438	5964211.0	-84.42269377978967	-1170560.0	
755010.0	54.4525509420098	128.0	128.0	182014.25170898438	5964243.0	-84.43459384853767	-1170725.0	
754960.0	54.44894486057101	128.0	128.0	182015.22827148438	5964275.0	-84.47137587921333	-1171235.0	
755755.0	54.50628155544777	128.0	128.0	182016.20483398438	5964307.0	-84.4529848638755	-1170980.0	
755825.0	54.511330069462076	128.0	128.0	182017.18139648438	5964339.0	-84.4735395280766	-1171265.0	
755280.0	54.472023781779264	128.0	128.0	182018.15795898438	5964371.0	-84.47426074436436	-1171275.0	
755750.0	54.50592094730389	128.0	128.0	182019.13452148438	5964403.0	-84.44721513357344	-1170900.0	
755350.0	54.47707229579357	128.0	128.0	182020.11108398438	5964435.0	-84.46200006747247	-1171105.0	
755620.0	54.49654513556304	128.0	128.0	182021.08764648438	5964467.0	-84.42341499607743	-1170570.0	
755130.0	54.461205537462895	128.0	128.0	182022.06420898438	5964499.0	-84.41728465763148	-1170485.0	
754545.0	54.41901438462906	128.0	128.0	182023.04077148438	5964531.0	-84.4136785761927	-1170435.0	
756130.0	54.53332716623869	128.0	128.0	182024.01733398438	5964563.0	-84.37473289665377	-1169895.0	
755015.0	54.45291155015368	128.0	128.0	182024.99389648438	5964595.0	-84.39023904684056	-1170110.0	
756195.0	54.53801507210912	128.0	128.0	182025.97045898438	5964627.0	-84.37653593737316	-1169920.0	
755470.0	54.48572689124667	128.0	128.0	182026.94702148438	5964659.0	-84.39528756085487	-1170180.0	
754755.0	54.434159926671974	128.0	128.0	182027.92358398438	5964691.0	-84.41115431918554	-1170400.0	
755925.0	54.518542232339655	128.0	128.0	182028.90014648438	5964723.0	-84.39168147941608	-1170130.0	
755145.0	54.46228736189453	128.0	128.0	182029.87670898438	5964755.0	-84.41259675176106	-1170420.0	
756050.0	54.52755743593663	128.0	128.0	182030.85327148438	5964787.0	-84.39781181786202	-1170215.0	
754955.0	54.44858425242713	128.0	128.0	182031.82983398438	5964819.0	-84.41620283319985	-1170470.0	
754975.0	54.45002668500265	128.0	128.0	182032.80639648438	5964851.0	-84.43531506482543	-1170735.0	
756340.0	54.54847270828161	128.0	128.0	182033.78295898438	5964883.0	-84.41439979248045	-1170445.0	
754630.0	54.425144723075	128.0	128.0	182034.75952148438	5964915.0	-84.45514851273877	-1171010.0	
755375.0	54.478875336512964	128.0	128.0	182035.73608398438	5964947.0	-84.45442729645102	-1171000.0	
755775.0	54.50772398802329	128.0	128.0	182036.71264648438	5964979.0	-84.45586972902653	-1171020.0	
755355.0	54.47743290393745	128.0	128.0	182037.68920898438	5965011.0	-84.48435777239297	-1171415.0	
755815.0	54.51060885317432	128.0	128.0	182038.66577148438	5965043.0	-84.47426074436436	-1171275.0	
755150.0	54.46264797003841	128.0	128.0	182039.64233398438	5965075.0	-84.46452432447963	-1171140.0	
755465.0	54.48536628310279	128.0	128.0	182040.61889648438	5965107.0	-84.45406668830714	-1170995.0	
755750.0	54.50592094730389	128.0	128.0	182041.59545898438	5965139.0	-84.43098776709888	-1170675.0	
754905.0	54.44497817098834	128.0	128.0	182042.57202148438	5965171.0	-84.4050239807396	-1170315.0	
755445.0	54.483923850527276	128.0	128.0	182043.54858398438	5965203.0	-84.3913208712722	-1170125.0	
755290.0	54.47274499806702	128.0	128.0	182044.52514648438	5965235.0	-84.39204208755996	-1170135.0	
754155.0	54.3908869494065	128.0	128.0	182045.50170898438	5965267.0	-84.4237756042213	-1170575.0	
753940.0	54.375380799219705	128.0	128.0	182046.47827148438	5965299.0	-84.43639688925707	-1170750.0	
753670.0	54.35590795945024	128.0	128.0	182047.45483398438	5965331.0	-84.42269377978967	-1170560.0	
753750.0	54.361677689752305	128.0	128.0	182048.43139648438	5965363.0	-84.42341499607743	-1170570.0	
753835.0	54.36780802819825	128.0	128.0	182049.40795898438	5965395.0	-84.41331796804882	-1170430.0	
754960.0	54.44894486057101	128.0	128.0	182050.38452148438	5965427.0	-84.42305438793355	-1170565.0	
753805.0	54.365644379334974	128.0	128.0	182051.36108398438	5965459.0	-84.44505148471016	-1170870.0	
755050.0	54.45543580716083	128.0	128.0	182052.33764648438	5965491.0	-84.43531506482543	-1170735.0	
754040.0	54.382592962097284	128.0	128.0	182053.31420898438	5965523.0	-84.45154243129998	-1170960.0	
754550.0	54.41937499277294	128.0	128.0	182054.29077148438	5965555.0	-84.46019702675308	-1171080.0	
754900.0	54.44461756284446	128.0	128.0	182055.26733398438	5965587.0	-84.47678500137151	-1171310.0	
755475.0	54.48608749939055	128.0	128.0	182056.24389648438	5965619.0	-84.49661844928485	-1171585.0	
755500.0	54.487890540109944	128.0	128.0	182057.22045898438	5965651.0	-84.50419122030631	-1171690.0	
755430.0	54.48284202609564	128.0	128.0	182058.19702148438	5965683.0	-84.49337297598994	-1171540.0	
754895.0	54.444256954700585	128.0	128.0	182059.17358398438	5965715.0	-84.5009457470114	-1171645.0	
756145.0	54.53440899067033	128.0	128.0	182060.15014648438	5965747.0	-84.46921223035005	-1171205.0	
755725.0	54.5041179065845	128.0	128.0	182061.12670898438	5965779.0	-84.46452432447963	-1171140.0	
755755.0	54.50628155544777	128.0	128.0	182062.10327148438	5965811.0	-84.43783932183258	-1170770.0	
755635.0	54.497626959994676	128.0	128.0	182063.07983398438	5965843.0	-84.41944830649476	-1170515.0	
754570.0	54.42081742534845	128.0	128.0	182064.05639648438	5965875.0	-84.42485742865294	-1170590.0	
755250.0	54.46986013291599	128.0	128.0	182065.03295898438	5965907.0	-84.39853303414978	-1170225.0	
754460.0	54.412884046183116	128.0	128.0	182066.00952148438	5965939.0	-84.4205301309264	-1170530.0	
754885.0	54.44353573841283	128.0	128.0	182066.98608398438	5965971.0	-84.4136785761927	-1170435.0	
755985.0	54.5228695300662	128.0	128.0	182067.96264648438	5966003.0	-84.41476040062433	-1170450.0	
754735.0	54.43271749409646	128.0	128.0	182068.93920898438	5966035.0	-84.43387263224992	-1170715.0	
755790.0	54.50880581245492	128.0	128.0	182069.91577148438	5966067.0	-84.40863006217839	-1170365.0	
754980.0	54.45038729314653	128.0	128.0	182070.89233398438	5966099.0	-84.44577270099792	-1170880.0	
754610.0	54.423702290499484	128.0	128.0	182071.86889648438	5966131.0	-84.4342332403938	-1170720.0	
755230.0	54.468417700340474	128.0	128.0	182072.84545898438	5966163.0	-84.43098776709888	-1170675.0	
754345.0	54.4045900588739	128.0	128.0	182073.82202148438	5966195.0	-84.44973939058059	-1170935.0	
756290.0	54.54486662684282	128.0	128.0	182074.79858398438	5966227.0	-84.4392817544081	-1170790.0	
754675.0	54.42839019636991	128.0	128.0	182075.77514648438	5966259.0	-84.47498196065212	-1171285.0	
754885.0	54.44353573841283	128.0	128.0	182076.75170898438	5966291.0	-84.48652142125624	-1171445.0	
755800.0	54.50952702874268	128.0	128.0	182077.72827148438	5966323.0	-84.46236067561635	-1171110.0	
754700.0	54.430193237089306	128.0	128.0	182078.70483398438	5966355.0	-84.48111229909806	-1171370.0	
754475.0	54.41396587061475	128.0	128.0	182079.68139648438	5966387.0	-84.45911520232144	-1171065.0	
755810.0	54.51024824503044	128.0	128.0	182080.65795898438	5966419.0	-84.44829695800507	-1170915.0	
754635.0	54.42550533121888	128.0	128.0	182081.63452148438	5966451.0	-84.43315141596216	-1170705.0	
755590.0	54.494381486699766	128.0	128.0	182082.61108398438	5966483.0	-84.3862723572579	-1170055.0	
754565.0	54.420456817204574	128.0	128.0	182083.58764648438	5966515.0	-84.37220863964662	-1169860.0	
755215.0	54.46733587590884	128.0	128.0	182084.56420898438	5966547.0	-84.36102978718637	-1169705.0	
755240.0	54.46913891662823	128.0	128.0	182085.54077148438	5966579.0	-84.36175100347413	-1169715.0	
754565.0	54.420456817204574	128.0	128.0	182086.51733398438	5966611.0	-84.38338749210686	-1170015.0	
756495.0	54.559651560741855	128.0	128.0	182087.49389648438	5966643.0	-84.34660546143121	-1169505.0	
755260.0	54.47058134920375	128.0	128.0	182088.47045898438	5966675.0	-84.37833897809256	-1169945.0	
754855.0	54.44137208954955	128.0	128.0	182089.44702148438	5966707.0	-84.36752073377619	-1169795.0	
756620.0	54.56866676433883	128.0	128.0	182090.42358398438	5966739.0	-84.36066917904249	-1169700.0	
754545.0	54.41901438462906	128.0	128.0	182091.40014648438	5966771.0	-84.39709060157426	-1170205.0	
755780.0	54.508084596167166	128.0	128.0	182092.37670898438	5966803.0	-84.3725692477905	-1169865.0	
754460.0	54.412884046183116	128.0	128.0	182093.35327148438	5966835.0	-84.39059965498444	-1170115.0	
754970.0	54.44966607685877	128.0	128.0	182094.32983398438	5966867.0	-84.39384512827935	-1170160.0	
753625.0	54.35266248615533	128.0	128.0	182095.30639648438	5966899.0	-84.44360905213465	-1170850.0	
753885.0	54.37141410963704	128.0	128.0	182096.28295898438	5966931.0	-84.44541209285404	-1170875.0	
753875.0	54.37069289334928	128.0	128.0	182097.25952148438	5966963.0	-84.44469087656628	-1170865.0	
754045.0	54.38295357024116	128.0	128.0	182098.23608398438	5966995.0	-84.43819992997646	-1170775.0	
754000.0	54.37970809694625	128.0	128.0	182099.21264648438	5967027.0	-84.41548161691209	-1170460.0	
754030.0	54.381871745809526	128.0	128.0	182100.18920898438	5967059.0	-84.38338749210686	-1170015.0	
754335.0	54.40386884258614	128.0	128.0	182101.16577148438	5967091.0	-84.37617532922928	-1169915.0	
754600.0	54.42298107421173	128.0	128.0	182102.14233398438	5967123.0	-84.35453884059655	-1169615.0	
754165.0	54.39160816569426	128.0	128.0	182103.11889648438	5967155.0	-84.34011451484139	-1169415.0	
754110.0	54.38764147611159	128.0	128.0	182104.09545898438	5967187.0	-84.3415569474169	-1169435.0	
754730.0	54.43235688595258	128.0	128.0	182105.07202148438	5967219.0	-84.31198707961883	-1169025.0	
754950.0	54.44822364428325	128.0	128.0	182106.04858398438	5967251.0	-84.32857505423726	-1169255.0	
754485.0	54.41468708690251	128.0	128.0	182107.02514648438	5967283.0	-84.3228053239352	-1169175.0	
755835.0	54.512051285749834	128.0	128.0	182108.00170898438	5967315.0	-84.3246083646546	-1169200.0	
755195.0	54.46589344333332	128.0	128.0	182108.97827148438	5967347.0	-84.35598127317206	-1169635.0	
756045.0	54.52719682779275	128.0	128.0	182109.95483398438	5967379.0	-84.35093275915776	-1169565.0	
755035.0	54.454353982729195	128.0	128.0	182110.93139648438	5967411.0	-84.38302688396298	-1170010.0	
755240.0	54.46913891662823	128.0	128.0	182111.90795898438	5967443.0	-84.36427526048128	-1169750.0	
755020.0	54.45327215829756	128.0	128.0	182112.88452148438	5967475.0	-84.34732667771897	-1169515.0	
754050.0	54.38331417838504	128.0	128.0	182113.86108398438	5967507.0	-84.37869958623644	-1169950.0	
755170.0	54.46409040261393	128.0	128.0	182114.83764648438	5967539.0	-84.37725715366092	-1169930.0	
755080.0	54.457599456024106	128.0	128.0	182115.81420898438	5967571.0	-84.4273816856601	-1170625.0	
755225.0	54.468057092196595	128.0	128.0	182116.79077148438	5967603.0	-84.4255786449407	-1170600.0	
755965.0	54.52142709749069	128.0	128.0	182117.76733398438	5967635.0	-84.3999754667253	-1170245.0	
755515.0	54.48897236454158	128.0	128.0	182118.74389648438	5967667.0	-84.39023904684056	-1170110.0	
755620.0	54.49654513556304	128.0	128.0	182119.72045898438	5967699.0	-84.3826662758191	-1170005.0	
754835.0	54.43992965697404	128.0	128.0	182120.69702148438	5967731.0	-84.37978141066807	-1169965.0	
754730.0	54.43235688595258	128.0	128.0	182121.67358398438	5967763.0	-84.40358154816408	-1170295.0	
754640.0	54.42586593936276	128.0	128.0	182122.65014648438	5967795.0	-84.37545411294153	-1169905.0	
754825.0	54.43920844068628	128.0	128.0	182123.62670898438	5967827.0	-84.37473289665377	-1169895.0	
755560.0	54.49221783783649	128.0	128.0	182124.60327148438	5967859.0	-84.33254174381993	-1169310.0	
754740.0	54.43307810224034	128.0	128.0	182125.57983398438	5967891.0	-84.28638390140343	-1168670.0	
754025.0	54.38151113766565	128.0	128.0	182126.55639648438	5967923.0	-84.27772930595033	-1168550.0	
756195.0	54.53801507210912	128.0	128.0	182127.53295898438	5967955.0	-84.23770180197977	-1167995.0	
755090.0	54.458320672311864	128.0	128.0	182128.50952148438	5967987.0	-84.28385964439627	-1168635.0	
755005.0	54.45219033386592	128.0	128.0	182129.48608398438	5968019.0	-84.25969889875638	-1168300.0	
755630.0	54.4972663518508	128.0	128.0	182130.46264648438	5968051.0	-84.3159537692015	-1169080.0	
754885.0	54.44353573841283	128.0	128.0	182131.43920898438	5968083.0	-84.36535708491292	-1169765.0	
755380.0	54.47923594465684	128.0	128.0	182132.41577148438	5968115.0	-84.35237519173327	-1169585.0	
754565.0	54.420456817204574	128.0	128.0	182133.39233398438	5968147.0	-84.3433599881363	-1169460.0	
755215.0	54.46733587590884	128.0	128.0	182134.36889648438	5968179.0	-84.38374810025074	-1170020.0	
755945.0	54.51998466491517	128.0	128.0	182135.34545898438	5968211.0	-84.4118755354733	-1170410.0	
755560.0	54.49221783783649	128.0	128.0	182136.32202148438	5968243.0	-84.41728465763148	-1170485.0	
754865.0	54.44209330583731	128.0	128.0	182137.29858398438	5968275.0	-84.41584222505597	-1170465.0	
754825.0	54.43920844068628	128.0	128.0	182138.27514648438	5968307.0	-84.36968438263946	-1169825.0	
755830.0	54.511690677605955	128.0	128.0	182139.25170898438	5968339.0	-84.3347053926832	-1169340.0	
755425.0	54.48248141795176	128.0	128.0	182140.22827148438	5968371.0	-84.29431728056876	-1168780.0	
755590.0	54.494381486699766	128.0	128.0	182141.20483398438	5968403.0	-84.19623186543369	-1167420.0	
754910.0	54.44533877913222	128.0	128.0	182142.18139648438	5968435.0	-84.22580173323176	-1167830.0	
754745.0	54.433438710384216	128.0	128.0	182143.15795898438	5968467.0	-84.2885475502667	-1168700.0	
755875.0	54.514936150900866	128.0	128.0	182144.13452148438	5968499.0	-84.22976842281443	-1167885.0	
755115.0	54.46012371303126	128.0	128.0	182145.11108398438	5968531.0	-84.25176551959105	-1168190.0	
754105.0	54.38728086796771	128.0	128.0	182146.08764648438	5968563.0	-84.28494146882791	-1168650.0	
753650.0	54.354465526874726	128.0	128.0	182147.06420898438	5968595.0	-84.33182052753217	-1169300.0	
753810.0	54.36600498747885	128.0	128.0	182148.04077148438	5968627.0	-84.35021154287	-1169555.0	
754040.0	54.382592962097284	128.0	128.0	182149.01733398438	5968659.0	-84.35489944874043	-1169620.0	
753645.0	54.35410491873085	128.0	128.0	182149.99389648438	5968691.0	-84.36679951748843	-1169785.0	
755195.0	54.46589344333332	128.0	128.0	182150.97045898438	5968723.0	-84.29287484799325	-1168760.0	
754515.0	54.416850735765784	128.0	128.0	182151.94702148438	5968755.0	-84.27881113038197	-1168565.0	
754400.0	54.40855674845657	128.0	128.0	182152.92358398438	5968787.0	-84.23409572054098	-1167945.0	
754675.0	54.42839019636991	128.0	128.0	182153.90014648438	5968819.0	-84.21281984005212	-1167650.0	
754620.0	54.42442350678724	128.0	128.0	182154.87670898438	5968851.0	-84.28385964439627	-1168635.0	
753930.0	54.37465958293195	128.0	128.0	182155.85327148438	5968883.0	-84.31054464704332	-1169005.0	
755125.0	54.460844929319016	128.0	128.0	182156.82983398438	5968915.0	-84.31126586333107	-1169015.0	
756030.0	54.52611500336111	128.0	128.0	182157.80639648438	5968947.0	-84.31342951219435	-1169045.0	
754510.0	54.416490127621906	128.0	128.0	182158.78295898438	5968979.0	-84.29143241541773	-1168740.0	
754530.0	54.41793256019742	128.0	128.0	182159.75952148438	5969011.0	-84.28998998284221	-1168720.0	
755255.0	54.47022074105987	128.0	128.0	182160.73608398438	5969043.0	-84.3091022144678	-1168985.0	
754910.0	54.44533877913222	128.0	128.0	182161.71264648438	5969075.0	-84.26510802091457	-1168375.0	
754675.0	54.42839019636991	128.0	128.0	182162.68920898438	5969107.0	-84.21786835406643	-1167720.0	
755785.0	54.508445204311045	128.0	128.0	182163.66577148438	5969139.0	-84.20668950160618	-1167565.0	
754945.0	54.447863036139374	128.0	128.0	182164.64233398438	5969171.0	-84.19695308172145	-1167430.0	
755325.0	54.475269255074174	128.0	128.0	182165.61889648438	5969203.0	-84.20164098759187	-1167495.0	
755400.0	54.480678377232366	128.0	128.0	182166.59545898438	5969235.0	-84.1634165243407	-1166965.0	
754705.0	54.430553845233185	128.0	128.0	182167.57202148438	5969267.0	-84.11148895162214	-1166245.0	
755860.0	54.51385432646923	128.0	128.0	182168.54858398438	5969299.0	-84.04189157985348	-1165280.0	
755130.0	54.461205537462895	128.0	128.0	182169.52514648438	5969331.0	-84.0848039489751	-1165875.0	
755515.0	54.48897236454158	128.0	128.0	182170.50170898438	5969363.0	-84.10139192359352	-1166105.0	
755060.0	54.45615702344859	128.0	128.0	182171.47827148438	5969395.0	-84.09994949101801	-1166085.0	
754835.0	54.43992965697404	128.0	128.0	182172.45483398438	5969427.0	-84.15692557775088	-1166875.0	
755920.0	54.518181624195776	128.0	128.0	182173.43139648438	5969459.0	-84.17639841752035	-1167145.0	
754835.0	54.43992965697404	128.0	128.0	182174.40795898438	5969491.0	-84.16882564649889	-1167040.0	
755600.0	54.49510270298752	128.0	128.0	182175.38452148438	5969523.0	-84.21642592149091	-1167700.0	
755475.0	54.48608749939055	128.0	128.0	182176.36108398438	5969555.0	-84.22940781467055	-1167880.0	
756045.0	54.52719682779275	128.0	128.0	182177.33764648438	5969587.0	-84.20236220387963	-1167505.0	
755645.0	54.498348176282434	128.0	128.0	182178.31420898438	5969619.0	-84.17495598494483	-1167125.0	
755510.0	54.4886117563977	128.0	128.0	182179.29077148438	5969651.0	-84.17856206638362	-1167175.0	
754670.0	54.42802958822603	128.0	128.0	182180.26733398438	5969683.0	-84.20777132603781	-1167580.0	
755125.0	54.460844929319016	128.0	128.0	182181.24389648438	5969715.0	-84.12699510180893	-1166460.0	
755895.0	54.51637858347638	128.0	128.0	182182.22045898438	5969747.0	-84.12627388552117	-1166450.0	
755785.0	54.508445204311045	128.0	128.0	182183.19702148438	5969779.0	-84.144664900859	-1166705.0	
755105.0	54.4594024967435	128.0	128.0	182184.17358398438	5969811.0	-84.08588577340673	-1165890.0	
755970.0	54.521787705634566	128.0	128.0	182185.15014648438	5969843.0	-84.09237671999655	-1165980.0	
754830.0	54.43956904883016	128.0	128.0	182186.12670898438	5969875.0	-84.0826403001118	-1165845.0	
754610.0	54.423702290499484	128.0	128.0	182187.10327148438	5969907.0	-84.04657948572391	-1165345.0	
755360.0	54.47779351208133	128.0	128.0	182188.07983398438	5969939.0	-84.04261279614124	-1165290.0	
755160.0	54.46336918632617	128.0	128.0	182189.05639648438	5969971.0	-84.08696759783837	-1165905.0	
754305.0	54.40170519372287	128.0	128.0	182190.03295898438	5970003.0	-84.11761929006808	-1166330.0	
755895.0	54.51637858347638	128.0	128.0	182191.00952148438	5970035.0	-84.09958888287413	-1166080.0	
754910.0	54.44533877913222	128.0	128.0	182191.98608398438	5970067.0	-84.18108632339077	-1167210.0	
754550.0	54.41937499277294	128.0	128.0	182192.96264648438	5970099.0	-84.14358307642736	-1166690.0	
754635.0	54.42550533121888	128.0	128.0	182193.93920898438	5970131.0	-84.10103131544965	-1166100.0	
753555.0	54.347613972141026	128.0	128.0	182194.91577148438	5970163.0	-84.14430429271512	-1166700.0	
752930.0	54.30253795415616	128.0	128.0	182195.89233398438	5970195.0	-84.10896469461498	-1166210.0	
753060.0	54.31191376589701	128.0	128.0	182196.86889648438	5970227.0	-83.96724569407054	-1164245.0	
753120.0	54.31624106362356	128.0	128.0	182197.84545898438	5970259.0	-83.8359843296986	-1162425.0	
754110.0	54.38764147611159	128.0	128.0	182198.82202148438	5970291.0	-83.81470844920975	-1162130.0	
754280.0	54.399902153003474	128.0	128.0	182199.79858398438	5970323.0	-83.96544265335115	-1164220.0	
753540.0	54.34653214770939	128.0	128.0	182200.77514648438	5970355.0	-83.99068522342267	-1164570.0	
754095.0	54.38655965167995	128.0	128.0	182201.75170898438	5970387.0	-83.93947886699186	-1163860.0	
754025.0	54.38151113766565	128.0	128.0	182202.72827148438	5970419.0	-83.94633042172556	-1163955.0	
754705.0	54.430553845233185	128.0	128.0	182203.70483398438	5970451.0	-83.87565122552529	-1162975.0	
754915.0	54.4456993872761	128.0	128.0	182204.68139648438	5970483.0	-83.92325150051731	-1163635.0	
754310.0	54.40206580186675	128.0	128.0	182205.65795898438	5970515.0	-83.88791190241717	-1163145.0	
754130.0	54.389083908687105	128.0	128.0	182206.63452148438	5970547.0	-83.84752379030273	-1162585.0	
754050.0	54.38331417838504	128.0	128.0	182207.61108398438	5970579.0	-83.86122689977013	-1162775.0	
754690.0	54.42947202080155	128.0	128.0	182208.58764648438	5970611.0	-83.8154296654975	-1162140.0	
753865.0	54.36997167706152	128.0	128.0	182209.56420898438	5970643.0	-83.88899372684881	-1163160.0	
754625.0	54.42478411493112	128.0	128.0	182210.54077148438	5970675.0	-83.98635792569613	-1164510.0	
755035.0	54.454353982729195	128.0	128.0	182211.51733398438	5970707.0	-83.92469393309283	-1163655.0	
754590.0	54.42225985792397	128.0	128.0	182212.49389648438	5970739.0	-83.9456092054378	-1163945.0	
754075.0	54.38511721910444	128.0	128.0	182213.47045898438	5970771.0	-83.90954839104991	-1163445.0	
754405.0	54.40891735660045	128.0	128.0	182214.44702148438	5970803.0	-83.90918778290603	-1163440.0	
753530.0	54.34581093142163	128.0	128.0	182215.42358398438	5970835.0	-83.90954839104991	-1163445.0	
754090.0	54.386199043536074	128.0	128.0	182216.40014648438	5970867.0	-83.85437534503643	-1162680.0	
754505.0	54.41612951947803	128.0	128.0	182217.37670898438	5970899.0	-83.89007555128045	-1163175.0	
754345.0	54.4045900588739	128.0	128.0	182218.35327148438	5970931.0	-83.88899372684881	-1163160.0	
754645.0	54.42622654750664	128.0	128.0	182219.32983398438	5970963.0	-83.89981197116518	-1163310.0	
753880.0	54.37105350149316	128.0	128.0	182220.30639648438	5970995.0	-83.88719068612941	-1163135.0	
754290.0	54.40062336929123	128.0	128.0	182221.28295898438	5971027.0	-83.7281624946788	-1160930.0	
753510.0	54.344368498846116	128.0	128.0	182222.25952148438	5971059.0	-83.83742676227412	-1162445.0	
753950.0	54.37610201550746	128.0	128.0	182223.23608398438	5971091.0	-83.91387568877646	-1163505.0	
753955.0	54.37646262365134	128.0	128.0	182224.21264648438	5971123.0	-83.78009006739737	-1161650.0	
753865.0	54.36997167706152	128.0	128.0	182225.18920898438	5971155.0	-83.75881418690851	-1161355.0	
754900.0	54.44461756284446	128.0	128.0	182226.16577148438	5971187.0	-83.80821750261993	-1162040.0	
753635.0	54.35338370244309	128.0	128.0	182227.14233398438	5971219.0	-83.88827251056105	-1163150.0	
754060.0	54.3840353946728	128.0	128.0	182228.11889648438	5971251.0	-83.89728771415803	-1163275.0	
753700.0	54.358071608313516	128.0	128.0	182229.09545898438	5971283.0	-83.918202986503	-1163565.0	
753855.0	54.36925046077376	128.0	128.0	182230.07202148438	5971315.0	-83.91856359464688	-1163570.0	
754610.0	54.423702290499484	128.0	128.0	182231.04858398438	5971347.0	-83.8651935893528	-1162830.0	
754095.0	54.38655965167995	128.0	128.0	182232.02514648438	5971379.0	-83.83309946454757	-1162385.0	
754530.0	54.41793256019742	128.0	128.0	182233.00170898438	5971411.0	-83.83454189712309	-1162405.0	
754545.0	54.41901438462906	128.0	128.0	182233.97827148438	5971443.0	-83.87096331965486	-1162910.0	
754070.0	54.38475661096056	128.0	128.0	182234.95483398438	5971475.0	-83.90702413404276	-1163410.0	
753430.0	54.33859876854405	128.0	128.0	182235.93139648438	5971507.0	-83.88791190241717	-1163145.0	
754495.0	54.41540830319027	128.0	128.0	182236.90795898438	5971539.0	-83.87529061738141	-1162970.0	
754690.0	54.42947202080155	128.0	128.0	182237.88452148438	5971571.0	-83.91279386434482	-1163490.0	
754095.0	54.38655965167995	128.0	128.0	182238.86108398438	5971603.0	-83.85870264276298	-1162740.0	
754340.0	54.40422945073002	128.0	128.0	182239.83764648438	5971635.0	-83.83165703197206	-1162365.0	
753985.0	54.378626272514616	128.0	128.0	182240.81420898438	5971667.0	-83.8190357469363	-1162190.0	
754650.0	54.426587155650516	128.0	128.0	182241.79077148438	5971699.0	-83.78910527099434	-1161775.0	
753140.0	54.31768349619907	128.0	128.0	182242.76733398438	5971731.0	-83.78405675698004	-1161705.0	
754525.0	54.41757195205354	128.0	128.0	182243.74389648438	5971763.0	-83.72455641324001	-1160880.0	
753975.0	54.37790505622686	128.0	128.0	182244.72045898438	5971795.0	-83.74042317157068	-1161100.0	
753225.0	54.323813834645016	128.0	128.0	182245.69702148438	5971827.0	-83.74547168558499	-1161170.0	
752815.0	54.29424396684694	128.0	128.0	182246.67358398438	5971859.0	-83.757371754333	-1161335.0	
752780.0	54.29171970983979	128.0	128.0	182247.65014648438	5971891.0	-83.73717769827577	-1161055.0	
753645.0	54.35410491873085	128.0	128.0	182248.62670898438	5971923.0	-83.68597134184496	-1160345.0	
753715.0	54.35915343274515	128.0	128.0	182249.60327148438	5971955.0	-83.67659553010411	-1160215.0	
753875.0	54.37069289334928	128.0	128.0	182250.57983398438	5971987.0	-83.65531964961525	-1159920.0	
754480.0	54.41432647875863	128.0	128.0	182251.55639648438	5972019.0	-83.60699815833547	-1159250.0	
752870.0	54.29821065642961	128.0	128.0	182252.53295898438	5972051.0	-83.60807998276711	-1159265.0	
753935.0	54.375020191075826	128.0	128.0	182253.50952148438	5972083.0	-83.58752531856601	-1158980.0	
754105.0	54.38728086796771	128.0	128.0	182254.48608398438	5972115.0	-83.61637397007632	-1159380.0	
753290.0	54.32850174051544	128.0	128.0	182255.46264648438	5972147.0	-83.64666505416216	-1159800.0	
754030.0	54.381871745809526	128.0	128.0	182256.43920898438	5972179.0	-83.64197714829173	-1159735.0	
754185.0	54.393050598269774	128.0	128.0	182257.41577148438	5972211.0	-83.66974397537041	-1160120.0	
